,fitz_type_Accuracy,fitz_type_loss,loss,male_Accuracy,male_loss,val_fitz_type_Accuracy,val_fitz_type_loss,val_loss,val_male_Accuracy,val_male_loss
74,0.7762929201126099,0.27734026312828064,0.3131270706653595,0.9843557476997375,0.03579186275601387,0.8330436944961548,0.21581904590129852,0.24525883793830872,0.9877749085426331,0.02782154455780983
75,0.7763262391090393,0.2764870822429657,0.3124637305736542,0.9844223260879517,0.036048389971256256,0.8337028622627258,0.21477991342544556,0.24396684765815735,0.9877749085426331,0.027570821344852448
76,0.777884304523468,0.2755950093269348,0.3106047213077545,0.9846587181091309,0.03502100706100464,0.8345718383789062,0.21368712186813354,0.2429102659225464,0.9878048896789551,0.027572162449359894
77,0.7788165211677551,0.2741267681121826,0.30954211950302124,0.9844156503677368,0.03545685112476349,0.8363396525382996,0.21213781833648682,0.24122442305088043,0.9878947734832764,0.027463622391223907
78,0.7809805274009705,0.27269619703292847,0.3077735900878906,0.9843690991401672,0.03509345278143883,0.8369988799095154,0.21112020313739777,0.24013292789459229,0.9879546761512756,0.027363238856196404
79,0.7814399600028992,0.27114835381507874,0.305603563785553,0.9850149750709534,0.034430019557476044,0.8380475640296936,0.21012192964553833,0.23901936411857605,0.9879546761512756,0.027272464707493782
80,0.7816097736358643,0.2704283893108368,0.3048335313796997,0.9848584532737732,0.034385111182928085,0.8396056890487671,0.20847491919994354,0.23725999891757965,0.988074541091919,0.02714083343744278
81,0.7826018929481506,0.2693215310573578,0.30363503098487854,0.984968364238739,0.03430917114019394,0.8398154377937317,0.2076767235994339,0.23642277717590332,0.9882243871688843,0.027049493044614792
82,0.7855416536331177,0.26718616485595703,0.3017232418060303,0.9844955801963806,0.034541890025138855,0.8404746055603027,0.2064933031797409,0.23512142896652222,0.988134503364563,0.026966560631990433
83,0.7854750752449036,0.2661241292953491,0.29972338676452637,0.9852812886238098,0.03362514078617096,0.8417930006980896,0.20536984503269196,0.23394504189491272,0.9880445599555969,0.026878295466303825
84,0.785851240158081,0.2645334005355835,0.29958516359329224,0.9846320748329163,0.03484703227877617,0.8429316282272339,0.20411184430122375,0.23253153264522552,0.9881644248962402,0.026730481535196304
85,0.787765622138977,0.2632780969142914,0.2971477508544922,0.9853478670120239,0.03389173001050949,0.8438605070114136,0.20324267446994781,0.23155410587787628,0.988134503364563,0.026625726372003555
86,0.7889541387557983,0.26257145404815674,0.2961430549621582,0.9854177832603455,0.03359139710664749,0.8451189398765564,0.20184935629367828,0.23013722896575928,0.9882243871688843,0.02657785266637802
87,0.7893469929695129,0.2610698342323303,0.2949521243572235,0.9850582480430603,0.03398989140987396,0.8459579348564148,0.20073018968105316,0.22892464697360992,0.9883142709732056,0.026505855843424797
88,0.790585458278656,0.26029154658317566,0.2941092550754547,0.9850582480430603,0.03370467945933342,0.846377432346344,0.19997245073318481,0.22804538905620575,0.9884041547775269,0.026400918141007423
89,0.7912546396255493,0.25937947630882263,0.2932739555835724,0.9851747751235962,0.0338192842900753,0.8472463488578796,0.19878451526165009,0.22689834237098694,0.9882543087005615,0.02634807676076889
90,0.792866051197052,0.2581290602684021,0.29105880856513977,0.9856042265892029,0.03289470821619034,0.8485048413276672,0.19761714339256287,0.22558419406414032,0.9882543087005615,0.026247233152389526
91,0.7947004437446594,0.2565602958202362,0.2898249626159668,0.985407829284668,0.033271424472332,0.8488343954086304,0.1966862678527832,0.224481463432312,0.9884341359138489,0.026040537282824516
92,0.7946372032165527,0.2557673454284668,0.2882448136806488,0.9856508374214172,0.032527703791856766,0.8497033715248108,0.19565385580062866,0.22327129542827606,0.9884640574455261,0.025903914123773575
93,0.7961320281028748,0.25479304790496826,0.2879217565059662,0.9855676293373108,0.03290044888854027,0.850092887878418,0.1950227916240692,0.22275757789611816,0.9883142709732056,0.026001058518886566
94,0.7964050769805908,0.25259116291999817,0.28600841760635376,0.9853745102882385,0.033268559724092484,0.8514112830162048,0.1937786191701889,0.22139625251293182,0.9885539412498474,0.025889161974191666
95,0.798003077507019,0.25206613540649414,0.2844945788383484,0.9856575131416321,0.03246568143367767,0.8521603345870972,0.19274193048477173,0.2201922982931137,0.9884640574455261,0.025670437142252922
96,0.7987488508224487,0.25138893723487854,0.284054160118103,0.9857839941978455,0.03278135135769844,0.8535985946655273,0.1915999948978424,0.21911337971687317,0.9882842898368835,0.025784214958548546
97,0.7989319562911987,0.25065773725509644,0.2830621600151062,0.9856075644493103,0.03265060856938362,0.8541379570960999,0.19066932797431946,0.21800324320793152,0.9886139035224915,0.025552881881594658
98,0.8003169298171997,0.24872012436389923,0.2812788784503937,0.985730767250061,0.032673224806785583,0.8551267385482788,0.18968752026557922,0.21699365973472595,0.9886438250541687,0.025502018630504608
99,0.8011226058006287,0.2481667548418045,0.28035110235214233,0.9859105348587036,0.03218279033899307,0.8553963899612427,0.1891297847032547,0.21650181710720062,0.9884341359138489,0.025513622909784317
100,0.8021280765533447,0.2468663603067398,0.2784021198749542,0.9861901998519897,0.03149932250380516,0.8571342825889587,0.18786205351352692,0.21515820920467377,0.9887037873268127,0.025443140417337418
101,0.8034231662750244,0.24554316699504852,0.2774551808834076,0.9858439564704895,0.031985629349946976,0.8578234314918518,0.1870715320110321,0.21418890357017517,0.9886738061904907,0.025311093777418137
102,0.8048081398010254,0.24494488537311554,0.2767854332923889,0.9859970808029175,0.031916990876197815,0.8574938774108887,0.18643008172512054,0.21353043615818024,0.9886438250541687,0.025287363678216934
103,0.8047415614128113,0.24398528039455414,0.27585458755493164,0.985883891582489,0.03203172609210014,0.85923171043396,0.18530502915382385,0.21224401891231537,0.988823652267456,0.025130245834589005
104,0.8055073022842407,0.2428479641675949,0.27460774779319763,0.9861236214637756,0.03171280771493912,0.8600108027458191,0.18446192145347595,0.21133340895175934,0.9889135360717773,0.025039205327630043
105,0.8056238293647766,0.24251507222652435,0.2740938067436218,0.9860703349113464,0.03169754892587662,0.8602504730224609,0.18345744907855988,0.21034540235996246,0.988763689994812,0.025056563317775726
106,0.8074049949645996,0.24094197154045105,0.2721092998981476,0.9861901998519897,0.0312618762254715,0.8611793518066406,0.1826888918876648,0.20946510136127472,0.988823652267456,0.024932317435741425
107,0.8081540465354919,0.2403431385755539,0.2718004286289215,0.9859804511070251,0.031438473612070084,0.862018346786499,0.1818092167377472,0.20867879688739777,0.9885839223861694,0.025010444223880768
108,0.8085302710533142,0.239100381731987,0.2696683704853058,0.9865797162055969,0.030633753165602684,0.8632468581199646,0.18065428733825684,0.20741353929042816,0.988763689994812,0.024909384548664093
109,0.8102082014083862,0.23852740228176117,0.2694503664970398,0.9864698648452759,0.031094564124941826,0.8631868958473206,0.18022167682647705,0.20682446658611298,0.9889135360717773,0.02474127523601055
110,0.8099251985549927,0.23742184042930603,0.26881441473960876,0.9861801862716675,0.03140748292207718,0.8639360070228577,0.17934922873973846,0.2059784084558487,0.9887037873268127,0.024731772020459175
111,0.8111270666122437,0.23674774169921875,0.2674315571784973,0.9864798188209534,0.030765710398554802,0.8645652532577515,0.17843098938465118,0.20480863749980927,0.9889435172080994,0.024475373327732086
112,0.8121724724769592,0.235762357711792,0.2667044997215271,0.9861801862716675,0.031013214960694313,0.8659735321998596,0.1775638312101364,0.2038644552230835,0.9891232848167419,0.024444930255413055
113,0.81284499168396,0.23471322655677795,0.2654280662536621,0.9865164756774902,0.030730994418263435,0.8661532998085022,0.17691177129745483,0.2030763179063797,0.9889734387397766,0.024311713874340057
