,Accuracy,loss,val_Accuracy,val_loss
116,0.8259656429290771,0.22032207250595093,0.8775993585586548,0.1659442037343979
117,0.8257092833518982,0.2200050801038742,0.8784382939338684,0.16505122184753418
118,0.8262419700622559,0.21971382200717926,0.8789176940917969,0.16450342535972595
119,0.8277734518051147,0.2184920608997345,0.8797866702079773,0.1637844443321228
120,0.8274372220039368,0.21816012263298035,0.8810750842094421,0.1626739799976349
121,0.8284359574317932,0.21738207340240479,0.8810750842094421,0.16219061613082886
122,0.8299208283424377,0.2156604677438736,0.8808953166007996,0.16168905794620514
123,0.8294247388839722,0.21570079028606415,0.8815544843673706,0.16070795059204102
124,0.8306832313537598,0.21488763391971588,0.8833523392677307,0.15985755622386932
125,0.8318684697151184,0.21320508420467377,0.8828129768371582,0.1592569649219513
126,0.8319117426872253,0.21258533000946045,0.8842811584472656,0.15804924070835114
127,0.8323578834533691,0.2122756391763687,0.8839516043663025,0.15785756707191467
128,0.8339492678642273,0.21044893562793732,0.8847006559371948,0.15713128447532654
129,0.8352376818656921,0.2103162258863449,0.8856595158576965,0.15653687715530396
130,0.8354673981666565,0.20961213111877441,0.8865584135055542,0.15558530390262604
131,0.8353208899497986,0.20872534811496735,0.8865584135055542,0.15516780316829681
132,0.8365194201469421,0.20804540812969208,0.8867381811141968,0.15440575778484344
133,0.8362430930137634,0.20809318125247955,0.8882363438606262,0.15371878445148468
134,0.8372485637664795,0.20682761073112488,0.888176441192627,0.15290862321853638
135,0.8378911018371582,0.20605899393558502,0.8885659575462341,0.15259979665279388
136,0.8378711342811584,0.20667234063148499,0.88886559009552,0.15235507488250732
137,0.8384004831314087,0.20616143941879272,0.8890153765678406,0.1522585153579712
138,0.8377113342285156,0.20562796294689178,0.8893150091171265,0.1521623432636261
139,0.8377612829208374,0.20620355010032654,0.8891952037811279,0.1521972119808197
140,0.8384571075439453,0.20546692609786987,0.8889854550361633,0.1522003710269928
141,0.8377346396446228,0.20625503361225128,0.8891352415084839,0.15218417346477509
142,0.8380575776100159,0.20631064474582672,0.8891652226448059,0.15214915573596954
143,0.8380042910575867,0.20624245703220367,0.8891652226448059,0.15216974914073944
144,0.83758145570755,0.20644524693489075,0.8891652226448059,0.15219689905643463
145,0.8379011154174805,0.20705987513065338,0.8891652226448059,0.15219153463840485
146,0.8374216556549072,0.20615804195404053,0.8891652226448059,0.15217077732086182
147,0.8375215530395508,0.20575851202011108,0.8892251253128052,0.15217305719852448
148,0.8379477262496948,0.20579199492931366,0.8891652226448059,0.1521902084350586
149,0.8379011154174805,0.20609083771705627,0.8891352415084839,0.15221647918224335
150,0.8379809856414795,0.20610681176185608,0.8891053199768066,0.15217998623847961
151,0.8381774425506592,0.2056591957807541,0.8892551064491272,0.1521967053413391
152,0.838020920753479,0.2063836306333542,0.8891053199768066,0.1522165983915329
153,0.8391196131706238,0.2053152471780777,0.8891352415084839,0.15219807624816895
154,0.8386169075965881,0.20598740875720978,0.8892251253128052,0.15216772258281708
155,0.8370288014411926,0.2062695175409317,0.8890153765678406,0.15218126773834229
156,0.837897777557373,0.206077441573143,0.8890153765678406,0.1521647572517395
157,0.8374982476234436,0.20670607686042786,0.8890153765678406,0.15219101309776306
158,0.8375648260116577,0.20677484571933746,0.8891652226448059,0.1521795243024826
159,0.8375914692878723,0.20623739063739777,0.8890153765678406,0.15220776200294495
160,0.8386102318763733,0.20525753498077393,0.8891652226448059,0.1521880179643631
161,0.8383904695510864,0.20615680515766144,0.8892850875854492,0.152164027094841
162,0.8381407856941223,0.20584532618522644,0.8891652226448059,0.15215565264225006
163,0.8376613855361938,0.2063354253768921,0.8891352415084839,0.15219047665596008
164,0.8385303020477295,0.20531292259693146,0.8891652226448059,0.15215621888637543
165,0.8385270237922668,0.20582981407642365,0.8891952037811279,0.15215449035167694
166,0.8385069966316223,0.2055472433567047,0.8891352415084839,0.15217241644859314
167,0.8380475640296936,0.2060212641954422,0.8891352415084839,0.15216226875782013
168,0.837684690952301,0.20625711977481842,0.8890153765678406,0.15217378735542297
169,0.8379743099212646,0.20578493177890778,0.8891652226448059,0.15215636789798737
170,0.8379011154174805,0.20564782619476318,0.8892251253128052,0.1521654576063156
171,0.8376780152320862,0.20649601519107819,0.8892251253128052,0.15215414762496948
172,0.839362621307373,0.20550383627414703,0.8889854550361633,0.15219999849796295
173,0.837105393409729,0.20640479028224945,0.8892251253128052,0.15215829014778137
