,Accuracy,loss,val_Accuracy,val_loss
81,0.9952527284622192,0.013052436523139477,0.989437460899353,0.0594610869884491
82,0.9953629374504089,0.013567006215453148,0.9897143840789795,0.05748196691274643
83,0.9952103495597839,0.013326862826943398,0.9895957112312317,0.05626549571752548
84,0.9953883290290833,0.013160592876374722,0.9897539615631104,0.06026707589626312
85,0.9951340556144714,0.013645533472299576,0.9896748065948486,0.05768689513206482
86,0.9953290224075317,0.012713505886495113,0.9893583059310913,0.058058809489011765
87,0.995193362236023,0.013091771863400936,0.9899121522903442,0.05745905637741089
88,0.9955155253410339,0.012377115897834301,0.98951655626297,0.060905177146196365
89,0.9957613348960876,0.012036263942718506,0.9893187880516052,0.06522111594676971
90,0.9953968524932861,0.012599592097103596,0.9897934794425964,0.061989136040210724
91,0.9955748319625854,0.012109015136957169,0.9897143840789795,0.06139816716313362
92,0.9959054589271545,0.011811777018010616,0.9897143840789795,0.06033198535442352
93,0.9961258769035339,0.010702325031161308,0.9897143840789795,0.06381256133317947
94,0.9955579042434692,0.012884087860584259,0.98951655626297,0.056231483817100525
95,0.9955579042434692,0.011855045333504677,0.9897143840789795,0.06130582466721535
96,0.995498538017273,0.012978976592421532,0.9894770383834839,0.05788438394665718
97,0.9958630800247192,0.011720973998308182,0.9899121522903442,0.05888517573475838
98,0.9957359433174133,0.011351452209055424,0.9897934794425964,0.05773252993822098
99,0.9958122372627258,0.011467669159173965,0.9897934794425964,0.061016183346509933
100,0.9959223866462708,0.01169235073029995,0.9902286529541016,0.05759800970554352
101,0.9962445497512817,0.010907184332609177,0.9896748065948486,0.06314126402139664
102,0.9961428046226501,0.011155905202031136,0.9899517297744751,0.05943266674876213
103,0.9959054589271545,0.011035827919840813,0.9897143840789795,0.06249093636870384
104,0.995981752872467,0.011391443200409412,0.9897539615631104,0.06206852197647095
105,0.9961597919464111,0.01093037985265255,0.9900704026222229,0.05873258039355278
106,0.9959309101104736,0.011650449596345425,0.9899121522903442,0.05996396765112877
107,0.9960072040557861,0.010641907341778278,0.9897143840789795,0.06133640930056572
108,0.9960072040557861,0.010839314199984074,0.9898330569267273,0.061216287314891815
109,0.9962276220321655,0.010418158955872059,0.9898330569267273,0.06441809237003326
110,0.9960834980010986,0.011046207509934902,0.9899121522903442,0.060759466141462326
111,0.996286928653717,0.010569828562438488,0.9895957112312317,0.06279989331960678
112,0.9960750341415405,0.011073805391788483,0.9899121522903442,0.06063622236251831
113,0.9963123798370361,0.01036616787314415,0.9897143840789795,0.06371718645095825
114,0.9963462948799133,0.010052582249045372,0.9892792105674744,0.06575961410999298
115,0.9964734315872192,0.01015862450003624,0.9897143840789795,0.06450792402029037
116,0.9962953925132751,0.010248868726193905,0.9895561337471008,0.06119368225336075
117,0.9966344833374023,0.009461752139031887,0.9896748065948486,0.06680947542190552
118,0.996108889579773,0.010382402688264847,0.9898330569267273,0.061122190207242966
119,0.9963716864585876,0.010055039077997208,0.9897539615631104,0.0660889744758606
120,0.9965751767158508,0.009476679377257824,0.9898330569267273,0.0663827434182167
121,0.9965073466300964,0.010057590901851654,0.9900704026222229,0.061573486775159836
122,0.9965243339538574,0.009223476983606815,0.9896352291107178,0.0654841810464859
123,0.9967870712280273,0.009168311022222042,0.9897143840789795,0.06837062537670135
124,0.9964056015014648,0.00989701971411705,0.9895957112312317,0.06204720959067345
125,0.9966260194778442,0.009033732116222382,0.989437460899353,0.06766420602798462
126,0.9965158104896545,0.009629819542169571,0.9898726344108582,0.06709149479866028
127,0.9965412616729736,0.009705607779324055,0.9897539615631104,0.06251563131809235
128,0.9962953925132751,0.010306651704013348,0.9895561337471008,0.06410373002290726
129,0.9967955946922302,0.009002319537103176,0.9897539615631104,0.06448633223772049
130,0.9967023134231567,0.009582437574863434,0.9895957112312317,0.06648008525371552
131,0.9969820976257324,0.008979907259345055,0.9897934794425964,0.06719031184911728
132,0.9967023134231567,0.009245709516108036,0.9895957112312317,0.06547718495130539
133,0.9969735741615295,0.008651874028146267,0.9901495575904846,0.06156545877456665
134,0.9968125224113464,0.008922594599425793,0.9895957112312317,0.06713850051164627
135,0.9967955946922302,0.008907296694815159,0.9897539615631104,0.06679033488035202
136,0.9967532157897949,0.00918606948107481,0.9897143840789795,0.0660628229379654
137,0.996897280216217,0.008554789237678051,0.9901495575904846,0.06569792330265045
138,0.9972788095474243,0.008190997876226902,0.9899121522903442,0.06700288504362106
139,0.9968040585517883,0.008613438345491886,0.989991307258606,0.06747432798147202
